label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
levantado,0.697617769241333,0.4275318384170532,-0.18893466889858246,0.6951120495796204,0.41502195596694946,-0.16608285903930664,0.6930946111679077,0.41393598914146423,-0.16607123613357544,0.6908180713653564,0.41270118951797485,-0.16592440009117126,0.6940386295318604,0.4153861999511719,-0.232137069106102,0.6915435791015625,0.41460275650024414,-0.23224638402462006,0.6887991428375244,0.4137153625488281,-0.23234225809574127,0.6612409949302673,0.40839871764183044,-0.049422990530729294,0.6611942052841187,0.4102804362773895,-0.34904617071151733,0.679675281047821,0.4344135522842407,-0.13847003877162933,0.6764786243438721,0.4348216652870178,-0.22511611878871918,0.5625467300415039,0.44022050499916077,0.1295006275177002,0.5625776648521423,0.4509805142879486,-0.4590429961681366,0.4446175992488861,0.483158677816391,0.20015950500965118,0.40638023614883423,0.48724108934402466,-0.5666148662567139,0.44714248180389404,0.5465435981750488,0.0982213094830513,0.397850900888443,0.5710853934288025,-0.5393645167350769,0.4415198564529419,0.5595108866691589,0.09745032340288162,0.38827699422836304,0.5892238020896912,-0.6030701398849487,0.45000675320625305,0.5578668117523193,0.04704209417104721,0.417023628950119,0.5914831757545471,-0.5716682076454163,0.4502629041671753,0.5552448034286499,0.07203947007656097,0.42399337887763977,0.5864146947860718,-0.524613618850708,0.461616575717926,0.5854126214981079,0.1841183751821518,0.46717768907546997,0.5888489484786987,-0.1839636117219925,0.506106972694397,0.6277081370353699,0.202874094247818,0.6087009906768799,0.5966092348098755,-0.27586671710014343,0.5417129397392273,0.7261524796485901,0.2845546007156372,0.5769035816192627,0.726096510887146,-0.09859777241945267,0.520733118057251,0.7522246837615967,0.28584834933280945,0.55070960521698,0.7440318465232849,-0.08551841229200363,0.5855466723442078,0.7482170462608337,0.2219938337802887,0.6738992929458618,0.7506871223449707,-0.1458781510591507
levantado,0.7030328512191772,0.4171072542667389,-0.21159642934799194,0.6981107592582703,0.4043751358985901,-0.18542475998401642,0.6959096193313599,0.4034639298915863,-0.1854635775089264,0.6933275461196899,0.4024982154369354,-0.18536952137947083,0.6968029737472534,0.4050739109516144,-0.25078263878822327,0.6940940618515015,0.40469375252723694,-0.25089842081069946,0.6910644769668579,0.40427660942077637,-0.2510264217853546,0.6617881655693054,0.4019392430782318,-0.06541842967271805,0.6615342497825623,0.4038356840610504,-0.3582148849964142,0.6865472197532654,0.42601272463798523,-0.1598019003868103,0.683505117893219,0.4267171025276184,-0.24424448609352112,0.568841814994812,0.43802887201309204,0.1188492476940155,0.5626055598258972,0.4504720866680145,-0.46173760294914246,0.4544120132923126,0.4832243323326111,0.17062053084373474,0.40717944502830505,0.48753857612609863,-0.5597001314163208,0.4497360587120056,0.5530773997306824,0.05757260322570801,0.3981434106826782,0.57211834192276,-0.5129466652870178,0.4446161091327667,0.5685983896255493,0.04855722561478615,0.39089280366897583,0.5902681350708008,-0.57020103931427,0.4500141739845276,0.5663031339645386,0.0028408102225512266,0.4197162687778473,0.5919229984283447,-0.5496050715446472,0.45022448897361755,0.5623761415481567,0.03258543089032173,0.42488834261894226,0.5870852470397949,-0.5017449855804443,0.45228275656700134,0.5745998620986938,0.18365269899368286,0.4603351354598999,0.5837216377258301,-0.18353067338466644,0.4652077257633209,0.6569965481758118,0.22679659724235535,0.6342138051986694,0.59835284948349,-0.2202284336090088,0.4232065975666046,0.7457583546638489,0.34644845128059387,0.578050971031189,0.7260752320289612,-0.00203016703017056,0.3986421227455139,0.7603142857551575,0.351755827665329,0.5498288869857788,0.7440179586410522,0.013986777514219284,0.48012274503707886,0.7703565955162048,0.30503755807876587,0.6738111972808838,0.7491213083267212,-0.02157524973154068
levantado,0.7062156200408936,0.40496882796287537,-0.20900967717170715,0.7004165649414062,0.39203283190727234,-0.18249815702438354,0.6980836987495422,0.3911839723587036,-0.18254177272319794,0.6953084468841553,0.39019492268562317,-0.18244756758213043,0.6990705728530884,0.39241743087768555,-0.2494930624961853,0.6961506009101868,0.3918614685535431,-0.24959696829319,0.6927546262741089,0.3911992311477661,-0.24971863627433777,0.6619828343391418,0.3889469504356384,-0.06200021877884865,0.6615790724754333,0.3902058005332947,-0.3600064814090729,0.6898719072341919,0.4145660698413849,-0.15634854137897491,0.6868436932563782,0.4150879979133606,-0.24326424300670624,0.5745406746864319,0.4325065314769745,0.13940271735191345,0.5645262002944946,0.4448045790195465,-0.47313958406448364,0.4901334047317505,0.4886624217033386,0.20198819041252136,0.41036397218704224,0.48747316002845764,-0.5770800709724426,0.47876447439193726,0.5557850003242493,0.06324487179517746,0.3981848657131195,0.5725506544113159,-0.5459809899330139,0.477568656206131,0.5723822116851807,0.06317133456468582,0.39267343282699585,0.5914979577064514,-0.6124847531318665,0.4814906120300293,0.5700246095657349,0.015162913128733635,0.42110517621040344,0.5927292108535767,-0.5978971719741821,0.47925832867622375,0.5654823184013367,0.04170321300625801,0.4252373278141022,0.5877470374107361,-0.5389126539230347,0.45313915610313416,0.5661843419075012,0.19227057695388794,0.4567442834377289,0.5774003267288208,-0.19212108850479126,0.5159669518470764,0.6526108980178833,0.26083624362945557,0.639270007610321,0.5989584922790527,-0.22108514606952667,0.47392502427101135,0.7483074069023132,0.41101646423339844,0.5785852074623108,0.7263386845588684,0.01613479107618332,0.4489849805831909,0.762870192527771,0.4183947741985321,0.5492201447486877,0.7442103028297424,0.03435227647423744,0.4845525026321411,0.7771880626678467,0.3639545440673828,0.6733598709106445,0.750944972038269,-0.016072580590844154
levantado,0.71170574426651,0.3928150236606598,-0.22164200246334076,0.7052528262138367,0.3785632252693176,-0.1937708854675293,0.7026100158691406,0.37778720259666443,-0.19385983049869537,0.6995424628257751,0.37672725319862366,-0.1937839388847351,0.7036360502243042,0.37877514958381653,-0.2658572793006897,0.7002554535865784,0.37832462787628174,-0.2659382224082947,0.6965014934539795,0.37767839431762695,-0.26608267426490784,0.6654136776924133,0.3754166066646576,-0.06378240883350372,0.6641041040420532,0.37680840492248535,-0.3862644135951996,0.6955963373184204,0.40296483039855957,-0.16569486260414124,0.6923372745513916,0.4029521346092224,-0.2591724395751953,0.5782371163368225,0.423275351524353,0.1405748575925827,0.5685802102088928,0.4334263801574707,-0.5084066987037659,0.4857131838798523,0.4881531596183777,0.20173829793930054,0.4187159240245819,0.4869362711906433,-0.6186895966529846,0.48451706767082214,0.5591663122177124,0.05086018145084381,0.39983266592025757,0.5730487108230591,-0.6051427125930786,0.4843510687351227,0.5781656503677368,0.037200700491666794,0.39775434136390686,0.5922489762306213,-0.6803237795829773,0.4867190718650818,0.5762864947319031,-0.018326489254832268,0.42489686608314514,0.5933665037155151,-0.6658812165260315,0.48388686776161194,0.5708191394805908,0.020999422296881676,0.4279748797416687,0.5883996486663818,-0.599429190158844,0.4549616277217865,0.5601686239242554,0.20709490776062012,0.45609691739082336,0.5733407139778137,-0.20691992342472076,0.5718193054199219,0.6367394328117371,0.315534770488739,0.6416475772857666,0.5992445945739746,-0.20987679064273834,0.5543825626373291,0.728268027305603,0.4968947470188141,0.5787366628646851,0.7263952493667603,0.053910594433546066,0.5019178986549377,0.7592722773551941,0.5066760182380676,0.5483324527740479,0.7440117001533508,0.07575584948062897,0.6296099424362183,0.7700008749961853,0.4529438018798828,0.6727632880210876,0.752564549446106,0.01643717661499977
levantado,0.7173022627830505,0.37589195370674133,-0.2237832397222519,0.7094742655754089,0.36389726400375366,-0.19469590485095978,0.7068440914154053,0.3631749749183655,-0.19480012357234955,0.7038993239402771,0.36215654015541077,-0.1947294920682907,0.7074159383773804,0.3643439710140228,-0.26939570903778076,0.703718364238739,0.364128440618515,-0.2694573700428009,0.6996983289718628,0.3636968433856964,-0.26959913969039917,0.6689735651016235,0.3623062074184418,-0.06327356398105621,0.6661550402641296,0.3642581105232239,-0.39357438683509827,0.7003093361854553,0.38816219568252563,-0.16563159227371216,0.6968230605125427,0.3879980444908142,-0.2624712288379669,0.5811612010002136,0.4150022566318512,0.15536817908287048,0.5728319883346558,0.41960063576698303,-0.5230404734611511,0.48934951424598694,0.48764070868492126,0.2146759033203125,0.4324171245098114,0.485725075006485,-0.6339928507804871,0.49197572469711304,0.5593851804733276,0.06125401332974434,0.40355491638183594,0.5716760754585266,-0.6228193044662476,0.4921417534351349,0.5788004398345947,0.048487912863492966,0.39864984154701233,0.5913070440292358,-0.702543318271637,0.49289748072624207,0.5767970681190491,-0.008779695257544518,0.4262019097805023,0.5931715965270996,-0.6885249614715576,0.4901414215564728,0.5711366534233093,0.030948061496019363,0.4300154149532318,0.5881987810134888,-0.6179630756378174,0.4573090374469757,0.5537545084953308,0.21976953744888306,0.4582144618034363,0.5673182010650635,-0.21960954368114471,0.5766868591308594,0.629565954208374,0.36656248569488525,0.6465204358100891,0.5997639894485474,-0.16355235874652863,0.5636781454086304,0.7233960032463074,0.5791149139404297,0.5787329077720642,0.7263980507850647,0.1235395222902298,0.5250568985939026,0.746767520904541,0.5923028588294983,0.5477302670478821,0.7440569400787354,0.14761266112327576,0.6434290409088135,0.7674605846405029,0.539155900478363,0.6727783679962158,0.7528884410858154,0.08335662633180618
levantado,0.7195919752120972,0.3572889268398285,-0.24111825227737427,0.7110225558280945,0.34561672806739807,-0.21144239604473114,0.7085486054420471,0.3448943495750427,-0.21157075464725494,0.7057314515113831,0.34406402707099915,-0.21151868999004364,0.7091600298881531,0.34602653980255127,-0.2885308563709259,0.7057616710662842,0.34575867652893066,-0.2885853052139282,0.7020108699798584,0.34544965624809265,-0.28873202204704285,0.6696759462356567,0.3462393283843994,-0.06849569827318192,0.667156994342804,0.3481650948524475,-0.414035826921463,0.7052742838859558,0.3696470558643341,-0.17969277501106262,0.7016168832778931,0.370148241519928,-0.27991631627082825,0.5852639079093933,0.4037959575653076,0.15283896028995514,0.575907826423645,0.40831655263900757,-0.5404547452926636,0.5145939588546753,0.4801989793777466,0.22100840508937836,0.4483662545681,0.48301443457603455,-0.6449773907661438,0.5058521628379822,0.5534295439720154,0.06342864781618118,0.40948131680488586,0.5691846609115601,-0.6425649523735046,0.5052779912948608,0.5744122266769409,0.054864805191755295,0.39934155344963074,0.5893389582633972,-0.7260990738868713,0.5065805912017822,0.5723685026168823,3.0419172617257573e-05,0.4276007413864136,0.5926705002784729,-0.7130243182182312,0.5043484568595886,0.5654749870300293,0.03667581081390381,0.43290722370147705,0.5874879360198975,-0.6389865279197693,0.4789755940437317,0.5490027666091919,0.22179481387138367,0.4628390073776245,0.5573984384536743,-0.22161658108234406,0.5840574502944946,0.6217747926712036,0.37682676315307617,0.6441637277603149,0.5997183918952942,-0.13845539093017578,0.5644499659538269,0.7235976457595825,0.60629802942276,0.5787636041641235,0.7263875007629395,0.14919565618038177,0.521452784538269,0.747981071472168,0.6217052340507507,0.547741174697876,0.7438145875930786,0.17259696125984192,0.6437323093414307,0.7658646106719971,0.5604496002197266,0.6728057861328125,0.7535654902458191,0.08761441707611084
levantado,0.7190912365913391,0.3434855341911316,-0.2608153223991394,0.7109901309013367,0.3315125107765198,-0.2316962629556656,0.7086653113365173,0.330802857875824,-0.23183561861515045,0.705907940864563,0.32993993163108826,-0.2318008989095688,0.7092792987823486,0.3321869671344757,-0.3106638491153717,0.7061044573783875,0.33206355571746826,-0.3107057213783264,0.7024558782577515,0.3318787217140198,-0.3108721971511841,0.6696253418922424,0.33188679814338684,-0.08482138812541962,0.6671713590621948,0.33430829644203186,-0.4406490921974182,0.7055956125259399,0.3554818034172058,-0.19816745817661285,0.7019159197807312,0.3561769127845764,-0.3008691966533661,0.5855284929275513,0.39238065481185913,0.15010172128677368,0.5785261392593384,0.3965227007865906,-0.5755615830421448,0.5192373394966125,0.4747066795825958,0.22087392210960388,0.4635997414588928,0.4779817461967468,-0.6855611205101013,0.5025994181632996,0.5498538017272949,0.07312314957380295,0.41819146275520325,0.5647950172424316,-0.6880203485488892,0.5001603364944458,0.5726626515388489,0.06406307965517044,0.4004036486148834,0.5858311653137207,-0.7744559049606323,0.5009139776229858,0.5707153677940369,0.0033643224742263556,0.4272015392780304,0.5914677977561951,-0.7655934691429138,0.49937349557876587,0.5624138116836548,0.039894651621580124,0.43347474932670593,0.5860783457756042,-0.6865541934967041,0.4773222804069519,0.5355426073074341,0.23054136335849762,0.4720408022403717,0.543029248714447,-0.23039017617702484,0.6064233779907227,0.6097273826599121,0.3421597182750702,0.6457799077033997,0.599979817867279,-0.1726042479276657,0.5696693062782288,0.7206403613090515,0.5514751672744751,0.5781165361404419,0.726566731929779,0.09315111488103867,0.535376787185669,0.7413193583488464,0.5644160509109497,0.5468561053276062,0.7442840933799744,0.11507657170295715,0.6608346700668335,0.7618041038513184,0.49643754959106445,0.672737181186676,0.7578843235969543,0.02956189028918743
levantado,0.7181351184844971,0.3276154398918152,-0.2455492466688156,0.7102294564247131,0.3156677484512329,-0.21814364194869995,0.7079223990440369,0.3149542808532715,-0.21822796761989594,0.705190122127533,0.31407463550567627,-0.21815666556358337,0.7085610032081604,0.3164381682872772,-0.2925117313861847,0.7054343819618225,0.31636443734169006,-0.2925794720649719,0.70185387134552,0.31622275710105896,-0.2927221357822418,0.6694070100784302,0.31777364015579224,-0.08448970317840576,0.6669870018959045,0.3202795088291168,-0.41698309779167175,0.7049948573112488,0.3404119610786438,-0.1871361881494522,0.7014977335929871,0.3410986363887787,-0.2839784622192383,0.5843190550804138,0.38047876954078674,0.16246803104877472,0.5860283374786377,0.38669997453689575,-0.5493841171264648,0.5221561193466187,0.46861159801483154,0.23802579939365387,0.48006922006607056,0.47401702404022217,-0.6509557962417603,0.5096727609634399,0.5452818274497986,0.10224000364542007,0.4341871440410614,0.5623463988304138,-0.6395246982574463,0.5086081624031067,0.5683955550193787,0.09528065472841263,0.4087921679019928,0.5850918292999268,-0.716945469379425,0.5088184475898743,0.5666714906692505,0.029362615197896957,0.43265166878700256,0.5910517573356628,-0.7025405168533325,0.5065988302230835,0.5580984354019165,0.0676419660449028,0.4430573582649231,0.5855182409286499,-0.6331645846366882,0.4758927524089813,0.5257009267807007,0.23101559281349182,0.48631390929222107,0.5357615947723389,-0.23088864982128143,0.5879517793655396,0.6128944754600525,0.37505242228507996,0.6476672291755676,0.5998948812484741,-0.1440013200044632,0.5622416138648987,0.7211133241653442,0.6028136014938354,0.5782455801963806,0.7266491651535034,0.14110808074474335,0.5312016010284424,0.7423689961433411,0.6178917288780212,0.5468851923942566,0.7436451315879822,0.1652912050485611,0.6413365602493286,0.7619704604148865,0.5614043474197388,0.6747626066207886,0.7572906613349915,0.09605637937784195
levantado,0.7165111303329468,0.31825077533721924,-0.2906874418258667,0.7050982713699341,0.3048895299434662,-0.2629697918891907,0.7026225924491882,0.30427035689353943,-0.26309505105018616,0.6998308897018433,0.30352890491485596,-0.2630855441093445,0.7031107544898987,0.30540743470191956,-0.3401893377304077,0.6994554400444031,0.3053344488143921,-0.34024113416671753,0.6953924894332886,0.3051704466342926,-0.34038251638412476,0.6644623875617981,0.30734917521476746,-0.11920414119958878,0.6607419848442078,0.31008222699165344,-0.46617478132247925,0.7042666673660278,0.3323367238044739,-0.22837591171264648,0.7013841867446899,0.33235207200050354,-0.3287586569786072,0.5846126675605774,0.3665344715118408,0.1340884566307068,0.5853846073150635,0.37767550349235535,-0.5992675423622131,0.5257666110992432,0.46317532658576965,0.23099097609519958,0.4935012459754944,0.47100380063056946,-0.6959620714187622,0.5110511183738708,0.5317960381507874,0.10686957091093063,0.4494365155696869,0.5613029599189758,-0.7047538757324219,0.5081261396408081,0.5652222633361816,0.10269876569509506,0.4233909249305725,0.5832850933074951,-0.7919971942901611,0.5076220631599426,0.5634374618530273,0.03728058189153671,0.4385777413845062,0.588699996471405,-0.7854709029197693,0.50528883934021,0.5543087124824524,0.07321549952030182,0.4496917426586151,0.5829620957374573,-0.7035067677497864,0.47508853673934937,0.5118940472602844,0.22890132665634155,0.48284801840782166,0.5280149579048157,-0.22872382402420044,0.6198263168334961,0.5940427184104919,0.3440174460411072,0.646895706653595,0.6010758280754089,-0.15399648249149323,0.562627375125885,0.7217684984207153,0.5366998314857483,0.5782058238983154,0.7285250425338745,0.09322403371334076,0.5355345606803894,0.7408023476600647,0.5493377447128296,0.5461288690567017,0.75025475025177,0.1134829968214035,0.6604236364364624,0.7608777284622192,0.48935604095458984,0.6773539185523987,0.7574434280395508,0.04740089178085327
levantado,0.7160735726356506,0.30038169026374817,-0.2991207540035248,0.7020066976547241,0.2876308858394623,-0.27402541041374207,0.6994059681892395,0.2870696187019348,-0.27414897084236145,0.6965269446372986,0.2864695191383362,-0.27413293719291687,0.7001705765724182,0.2883062958717346,-0.34820809960365295,0.6965284943580627,0.2883721590042114,-0.3482722342014313,0.6924753785133362,0.28837546706199646,-0.3484501540660858,0.6606042385101318,0.2926856577396393,-0.13820059597492218,0.6572452783584595,0.2952885627746582,-0.4709708094596863,0.7031107544898987,0.3155723512172699,-0.2394055724143982,0.7000854015350342,0.31600862741470337,-0.33560025691986084,0.5845217108726501,0.356258362531662,0.11148915439844131,0.5881356000900269,0.36628326773643494,-0.5997702479362488,0.5266808271408081,0.44795146584510803,0.2172059565782547,0.5128214359283447,0.4659276306629181,-0.687155544757843,0.511836588382721,0.5280510783195496,0.1124768778681755,0.46798694133758545,0.5571858882904053,-0.6867519617080688,0.5070697069168091,0.5580885410308838,0.11193664371967316,0.44157132506370544,0.5786749124526978,-0.7729637026786804,0.5060328841209412,0.5571502447128296,0.04839982092380524,0.4525214433670044,0.5842292904853821,-0.7640393972396851,0.5042444467544556,0.5484627485275269,0.0807361900806427,0.46368294954299927,0.5778961777687073,-0.684956967830658,0.47959190607070923,0.5057370066642761,0.22691693902015686,0.49390798807144165,0.520548939704895,-0.22677111625671387,0.6353654861450195,0.594762921333313,0.3573484420776367,0.6449705362319946,0.604059636592865,-0.14009925723075867,0.5707972645759583,0.7154971957206726,0.5984771251678467,0.5781440138816833,0.7306458353996277,0.1246836930513382,0.54238361120224,0.7315826416015625,0.6153064370155334,0.5453824400901794,0.7537176012992859,0.14811791479587555,0.6666907668113708,0.7368527054786682,0.5709095597267151,0.6777110695838928,0.7588499784469604,0.08494643867015839
